MS SubClass,MS Zoning,Lot Frontage,Lot Area,Lot Shape,Land Contour,Neighborhood,Condition 1,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,Gr Liv Area,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Sale Type,Sale Condition,SalePrice,SalePrice_log,HasPool,HasScreenPorch,Has3SsnPorch,HasEncloseddPorch,HasOpendPorch,HasOpenPorch,HasWoodDeck,HasGarage,HasMasonry,HasBsmt,Total Baths AbvGr,Total Baths Bsmt,Gr Liv Area 2,Gr Liv Area 3
60,RL,4.394449154672439,9.723104116372433,IR1,HLS,ClearCr,Norm,1Fam,2Story,7,5,1992,1993,Gable,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,6.68586094706836,Unf,7.27931883541462,GasA,Gd,Y,SBrkr,7.473069088032197,3,1,Gd,7,Typ,1,TA,Attchd,1992.0,Unf,2.0,6.26530121273771,TA,TA,Y,5.017279836814924,WD ,Normal,233500,12.360937356091087,0,0,0,0,1,1,1,1,0,1,2.5,1.0,55.846761594502375,417.3467077385794
20,RL,4.564348191467836,9.671933733861948,IR1,Lvl,NAmes,Norm,1Fam,1Story,8,6,1970,1970,Flat,Wd Sdng,Wd Sdng,None,0.0,Gd,Gd,PConc,TA,Gd,Gd,ALQ,5.863631175598097,Rec,7.704361167910313,GasA,Ex,Y,SBrkr,7.704361167910313,4,1,Gd,8,Typ,1,TA,Attchd,1970.0,Unf,2.0,6.432940092739179,TA,TA,Y,4.406719247264253,WD ,Normal,268000,12.498742259492994,0,1,0,0,1,1,1,1,0,1,2.0,1.0,59.35718100560436,457.3091603762018
75,RL,5.1647859739235145,10.143291544743445,Reg,Lvl,NAmes,Artery,1Fam,2Story,8,4,1918,1990,Gable,Stucco,Stucco,None,0.0,Gd,Gd,PConc,TA,TA,No,GLQ,6.944087208229528,LwQ,7.215975002651466,GasA,Gd,Y,SBrkr,8.043342170441608,4,1,Gd,8,Typ,1,Ex,Detchd,1918.0,Unf,2.0,6.679599185844383,TA,TA,Y,0.0,WD ,Abnorml,235000,12.367340793126296,1,0,0,1,1,1,0,1,0,1,2.0,1.5,64.69535327080432,520.3668631946779
20,RL,4.394449154672439,9.202409001649904,Reg,Lvl,NAmes,Norm,1Fam,1Story,5,5,1954,1954,Gable,HdBoard,HdBoard,Stone,4.709530201312334,TA,TA,CBlock,TA,TA,No,Rec,5.872117789475416,LwQ,6.963189985870238,GasA,TA,Y,SBrkr,6.96979066990159,3,1,TA,6,Typ,0,NoFireplace,Attchd,1954.0,RFn,1.0,5.638354669333745,TA,TA,Y,0.0,WD ,Normal,128000,11.759785542901756,0,0,0,1,0,0,0,1,1,1,1.0,1.0,48.57798198224725,338.57836558251444
20,RL,4.343805421853684,9.16868469670735,Reg,Lvl,NridgHt,Norm,1Fam,1Story,8,5,2004,2005,Hip,VinylSd,VinylSd,BrkFace,5.572154032177765,Gd,TA,PConc,Ex,TA,Av,GLQ,6.9930151229329605,Unf,7.446585099157725,GasA,Ex,Y,SBrkr,7.446585099157725,3,1,Ex,7,Typ,1,Gd,Attchd,2004.0,Fin,3.0,6.75343791859778,TA,TA,Y,0.0,WD ,Normal,274900,12.524162674153336,0,1,0,0,1,1,0,1,1,1,2.0,1.0,55.45162963899787,412.92527899377444
20,RL,4.290459441148391,9.47677327138879,IR1,Lvl,Sawyer,Norm,1Fam,1Story,5,6,1965,1965,Gable,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,6.569481420414296,Unf,6.932447891572509,GasA,TA,Y,SBrkr,6.932447891572509,3,1,TA,5,Typ,0,NoFireplace,Attchd,1965.0,Unf,1.0,5.733341276897746,TA,TA,Y,0.0,WD ,Normal,120875,11.702512232755597,0,0,0,0,0,0,0,1,0,1,1.5,0.0,48.05883376936813,333.16536083588977
60,RL,4.31748811353631,9.312535884290853,IR1,Lvl,Mitchel,Norm,1Fam,2Story,5,4,1969,1969,Gable,HdBoard,HdBoard,BrkFace,5.4510384535657,TA,TA,CBlock,TA,TA,Av,ALQ,6.333279628139691,LwQ,6.665683717782408,GasA,Ex,Y,SBrkr,7.585281078639126,4,1,TA,7,Min2,1,Po,Attchd,1969.0,RFn,2.0,6.274762021241939,TA,TA,Y,5.723585101952381,WD ,Normal,172000,12.05524975579559,0,0,0,0,1,1,1,1,1,1,2.5,0.5,57.536489041960735,436.43044166131216
20,RL,4.262679877041316,9.697078200213085,IR1,Lvl,CollgCr,Norm,1Fam,1Story,5,5,1978,1978,Gable,MetalSd,MetalSd,BrkFace,4.343805421853684,TA,TA,BrkTil,Gd,TA,Av,GLQ,6.439350371100098,Unf,6.811244378601294,GasA,TA,Y,SBrkr,6.811244378601294,3,1,TA,5,Typ,0,NoFireplace,Attchd,1978.0,Unf,1.0,5.840641657373398,TA,TA,Y,4.290459441148391,WD ,Normal,140000,11.84939770159144,0,0,0,0,0,0,1,1,1,1,1.0,0.0,46.39304998502772,315.9944009166889
20,RL,4.709530201312334,9.633972784039797,IR1,Lvl,NridgHt,Norm,1Fam,1Story,9,5,2003,2003,Hip,VinylSd,VinylSd,BrkFace,6.586171654854675,Gd,TA,PConc,Ex,TA,No,GLQ,7.587310506022615,Unf,7.8050670442584895,GasA,Ex,Y,SBrkr,7.8050670442584895,3,1,Ex,10,Typ,1,Gd,Attchd,2003.0,Fin,3.0,6.787844982309579,TA,TA,Y,0.0,WD ,Normal,445000,13.005829561148378,0,0,0,0,1,1,0,1,1,1,2.0,2.0,60.919071565369954,475.4774378416935
50,RL,4.110873864173311,9.287394001418471,Reg,Lvl,OldTown,Norm,1Fam,1.5Fin,5,8,1936,1989,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,Fa,TA,No,ALQ,6.440946540632921,Unf,6.680854678790215,GasA,Gd,Y,SBrkr,7.290974778142981,3,1,Gd,7,Min1,1,TA,Attchd,1950.0,Unf,2.0,6.340359303727752,TA,TA,Y,6.07993319509559,WD ,Normal,170000,12.0435537160324,0,0,0,0,1,1,1,1,0,1,2.0,0.5,53.15831321551708,387.57592090295975
60,RL,4.406719247264253,9.262078567380597,Reg,Lvl,NWAmes,PosA,1Fam,2Story,7,5,1978,1978,Gable,Plywood,Plywood,BrkFace,4.23410650459726,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,6.852242569051878,GasA,TA,Y,SBrkr,7.527255919373784,4,1,TA,8,Typ,1,TA,Attchd,1978.0,RFn,2.0,6.180016653652572,TA,TA,Y,5.993961427306569,WD ,Normal,188900,12.1489730534896,0,0,0,0,1,1,1,1,1,0,2.5,0.0,56.65958167574767,426.49117155801395
160,RM,3.091042453358316,7.427144133408616,Reg,Lvl,BrDale,Norm,Twnhs,2Story,6,7,1972,1972,Gable,HdBoard,HdBoard,BrkFace,5.641907070938114,TA,TA,CBlock,TA,TA,No,BLQ,5.762051382780177,Unf,6.511745329644728,GasA,Gd,Y,SBrkr,7.105786129481271,3,1,TA,7,Typ,0,NoFireplace,Detchd,1972.0,Unf,1.0,5.579729825986222,TA,TA,Y,0.0,WD ,Normal,118000,11.6784399034478,0,0,0,0,1,1,0,1,1,1,1.5,0.5,50.49219651792843,358.78674966413837
60,RL,4.0943445622221,9.668461179310146,IR1,Lvl,Gilbert,RRAn,1Fam,2Story,6,5,2007,2007,Gable,VinylSd,VinylSd,NoMasVnr,0.0,Gd,TA,CBlock,Gd,TA,No,Unf,0.0,Unf,6.645090969505644,GasA,Ex,Y,SBrkr,7.311218384419629,3,1,Gd,7,Typ,0,NoFireplace,Attchd,2007.0,Unf,2.0,6.35088571671474,TA,TA,Y,4.61512051684126,New,Partial,181755,12.110414905333732,0,0,0,0,0,0,1,1,0,0,3.0,0.0,53.45391426467557,390.81324069108666
160,FV,4.310799125385514,7.784889295655098,IR1,Lvl,Somerst,Norm,TwnhsE,2Story,7,5,2003,2003,Gable,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,5.501258210544727,Unf,6.274762021241939,GasA,Ex,Y,SBrkr,6.985641817639208,2,1,Gd,4,Typ,0,NoFireplace,Attchd,2003.0,RFn,2.0,6.208590026096629,TA,TA,Y,0.0,WD ,Normal,147110,11.898935885244258,0,0,0,0,1,1,0,1,0,1,2.5,0.0,48.799191604349616,340.89367353833285
60,FV,4.454347296253507,9.306014122044465,Reg,Lvl,Somerst,Norm,1Fam,2Story,10,5,2008,2008,Gable,VinylSd,VinylSd,Stone,5.081404364984463,Ex,TA,PConc,Ex,TA,Av,GLQ,6.641182169740591,Unf,6.925595197110468,GasA,Ex,Y,SBrkr,7.60489448081162,3,1,Ex,10,Typ,1,Ex,Attchd,2008.0,Fin,3.0,6.70073110954781,TA,TA,Y,5.1298987149230735,WD ,Normal,310000,12.644327576461327,0,0,0,0,1,1,1,1,1,1,2.5,1.0,57.83442006427904,439.8246619477764
20,RL,4.919980925828125,9.365290731974005,IR1,Lvl,NoRidge,Norm,1Fam,1Story,8,5,1998,1998,Gable,VinylSd,VinylSd,BrkFace,6.206575926724928,Gd,TA,PConc,Gd,TA,Av,GLQ,7.415175109613295,Unf,7.592366128519796,GasA,Ex,Y,SBrkr,7.604396348796338,2,1,Gd,5,Typ,1,TA,Attchd,1998.0,Fin,3.0,6.844815479208263,TA,TA,Y,4.976733742420574,WD ,Normal,350000,12.765688433465597,0,0,0,0,1,1,1,1,1,1,2.0,1.0,57.82684382958708,439.738240080128
20,RL,4.290459441148391,8.95660873889395,IR1,Lvl,Sawyer,Norm,1Fam,1Story,5,7,1962,2001,Gable,HdBoard,Plywood,None,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,6.3784261836515865,Unf,6.907755278982137,GasA,Gd,Y,SBrkr,6.907755278982137,3,1,Gd,6,Typ,0,NoFireplace,Detchd,1963.0,Unf,1.0,5.579729825986222,TA,TA,Y,0.0,WD ,Normal,132500,11.794337924408412,0,0,0,0,1,1,0,1,0,1,1.0,1.0,47.71708299430558,329.6179319515431
190,RL,4.23410650459726,9.294773427951013,Reg,Lvl,Edwards,Norm,2fmCon,1Story,5,5,1950,1950,Gable,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,6.947937068614969,Unf,7.060476365999801,GasW,TA,N,SBrkr,7.060476365999801,3,1,TA,5,Typ,0,NoFireplace,Detchd,1950.0,Unf,1.0,5.484796933490655,TA,TA,Y,0.0,ConLD,Normal,125000,11.736069016284436,0,0,0,0,1,1,0,1,0,1,1.0,1.0,49.850326514841754,351.9670521954134
20,RL,4.477336814478207,9.210440366976515,IR1,Lvl,NAmes,Norm,1Fam,1Story,6,6,1962,1962,Hip,Wd Sdng,Wd Sdng,BrkFace,5.568344503761097,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,7.018401799069201,GasA,TA,Y,SBrkr,7.018401799069201,3,1,TA,5,Typ,0,NoFireplace,Attchd,1962.0,Unf,2.0,6.089044875446846,TA,TA,Y,0.0,WD ,Normal,160000,11.982929094215963,0,1,0,0,0,0,0,1,1,0,1.5,0.0,49.257963813177795,345.71218184489265
120,RL,3.713572066704308,8.262816937670928,IR1,Lvl,Greens,Norm,Twnhs,1Story,8,5,1978,1978,Gable,Wd Sdng,Plywood,None,0.0,Gd,TA,CBlock,Gd,TA,Gd,GLQ,6.481577129276431,Rec,7.112327444710911,GasA,TA,Y,SBrkr,7.112327444710911,1,1,Gd,4,Typ,1,TA,Attchd,1978.0,Fin,2.0,6.184148890937483,TA,TA,Y,4.897839799950911,WD ,Normal,170000,12.0435537160324,0,0,0,0,1,1,1,1,0,1,1.0,1.0,50.58520168078804,359.7785182105053
60,RL,4.499809670330265,9.44034036408688,IR1,Lvl,NoRidge,Norm,1Fam,2Story,8,5,1993,1993,Gable,HdBoard,ImStucc,BrkFace,6.042632833682381,Gd,TA,PConc,Gd,TA,No,LwQ,5.513428746164983,GLQ,7.160069207596127,GasA,Ex,Y,SBrkr,7.937374696163295,3,1,Gd,8,Typ,1,TA,Attchd,1993.0,Fin,3.0,6.558197802812269,TA,TA,Y,6.07073772800249,WD ,Normal,315000,12.66032791780777,0,0,0,0,1,1,1,1,1,1,2.5,1.0,63.00191706729336,500.06982233971274
20,RL,4.553876891600541,9.785773264516571,IR1,Lvl,Veenker,Norm,1Fam,1Story,8,5,1981,1981,Hip,BrkFace,BrkFace,None,0.0,Gd,TA,CBlock,Gd,TA,Gd,ALQ,7.398174092970465,Rec,7.808729306744399,GasA,Gd,Y,SBrkr,7.823245690685523,2,1,Gd,7,Typ,2,Gd,Attchd,1981.0,RFn,2.0,6.517671272912275,TA,TA,Y,5.58724865840025,WD ,Normal,373000,12.829333698625952,0,0,0,0,0,0,1,1,0,1,2.0,1.0,61.203173136829605,478.80746049898215
20,RL,4.174387269895637,8.764209507142004,Reg,Lvl,Edwards,Norm,1Fam,1Story,5,7,1959,2000,Gable,WdShing,Wd Shng,None,0.0,TA,TA,CBlock,TA,TA,Av,Rec,4.356708826689592,ALQ,6.8679744089702925,GasA,Ex,Y,SBrkr,6.8679744089702925,2,1,Fa,4,Typ,0,NoFireplace,Detchd,1959.0,Unf,1.0,5.973809611869261,TA,TA,Y,4.976733742420574,WD ,Normal,131750,11.788661466403608,0,0,0,1,0,0,1,1,0,1,1.0,1.0,47.16907248227084,323.955982703101
120,RL,3.9889840465642745,8.274611946209552,Reg,Lvl,Blmngtn,Norm,TwnhsE,1Story,7,5,2006,2007,Gable,WdShing,Wd Shng,BrkFace,4.290459441148391,Gd,TA,PConc,Ex,TA,Av,Unf,0.0,Unf,7.138073034044347,GasA,Ex,Y,SBrkr,7.138073034044347,2,1,Gd,6,Typ,1,Gd,Attchd,2007.0,Fin,3.0,6.47543271670409,TA,TA,Y,4.976733742420574,New,Partial,172500,12.058152515453552,0,0,0,0,1,1,1,1,1,0,2.0,0.0,50.95208663935107,363.69971566864314
20,RL,4.297285406218791,8.965845494750937,IR1,Lvl,NAmes,Norm,1Fam,1Story,5,5,1970,1970,Gable,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,7.074116816197362,GasA,TA,Y,SBrkr,7.074116816197362,2,1,TA,6,Typ,0,NoFireplace,Attchd,1970.0,RFn,2.0,6.169610732491456,TA,TA,Y,0.0,COD,Normal,128000,11.759785542901756,0,0,0,0,1,1,0,1,0,0,1.5,0.0,50.0431287292063,354.01093847840764
20,RL,4.394449154672439,9.59533062689496,IR1,Lvl,NAmes,Norm,1Fam,1Story,6,8,1966,2008,Gable,MetalSd,MetalSd,BrkFace,5.351858133476067,TA,Gd,CBlock,TA,TA,No,ALQ,7.23561914106675,Unf,7.354362330421477,GasA,Gd,Y,SBrkr,7.357556200910353,2,1,Gd,5,Typ,2,Gd,Attchd,1966.0,Unf,2.0,6.297109319933935,TA,TA,Y,0.0,WD ,Normal,256000,12.4529327234617,0,1,0,0,1,1,0,1,1,1,2.0,1.0,54.133633249554386,398.2912489930657
50,RM,3.970291913552122,8.651898894268529,Reg,Lvl,OldTown,Artery,1Fam,1.5Fin,5,6,1941,1941,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,6.517671272912275,GasA,Ex,Y,SBrkr,7.0317412587631285,3,1,TA,5,Typ,0,NoFireplace,Detchd,1941.0,Unf,1.0,5.303304908059076,TA,TA,Y,3.295836866004329,WD ,Abnorml,66500,11.104957226643943,0,0,0,0,0,0,1,1,0,0,1.5,0.0,49.44538513019167,347.68715467540164
50,RL,3.8918202981106265,9.458995712459116,IR1,Lvl,Mitchel,Norm,1Fam,1.5Fin,7,5,2003,2003,Gable,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Ex,TA,No,GLQ,7.20934025660291,Unf,7.268920128193722,GasA,Ex,Y,SBrkr,7.673223121121708,1,1,Gd,6,Typ,1,Ex,Attchd,2003.0,RFn,2.0,6.508769136971682,TA,TA,Y,5.1298987149230735,WD ,Abnorml,239686,12.3870850123755,0,1,0,0,1,1,1,1,0,1,1.5,1.0,58.87835306651677,451.7867400835637
20,RL,3.9318256327243257,8.361941906144946,IR1,Lvl,Sawyer,Norm,1Fam,1Story,4,9,1946,2001,Gable,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,Fa,TA,No,Unf,0.0,Unf,6.329720905522696,GasA,Ex,Y,FuseA,6.558197802812269,2,1,Fa,4,Typ,0,NoFireplace,CarPort,1946.0,Unf,1.0,5.3981627015177525,TA,TA,Y,0.0,WD ,Normal,88750,11.393578707337662,0,0,0,1,0,0,0,1,0,0,1.0,0.5,43.00995842081167,282.06781481441413
20,RL,4.290459441148391,9.208538750029554,IR1,Lvl,Sawyer,Norm,1Fam,1Story,5,5,1967,1967,Gable,MetalSd,MetalSd,BrkFace,5.831882477283517,TA,TA,CBlock,TA,TA,Mn,BLQ,5.402677381872279,Unf,6.97914527506881,GasA,Gd,Y,SBrkr,6.97914527506881,3,1,TA,6,Typ,0,NoFireplace,Attchd,1967.0,RFn,1.0,5.602118820879701,TA,TA,Y,0.0,WD ,Normal,120000,11.695247021764184,0,0,0,0,1,1,0,1,1,1,1.0,0.0,48.7084687705153,339.94347967557854
120,RL,3.713572066704308,8.232440158470336,IR1,Lvl,Greens,Norm,Twnhs,1Story,8,5,1980,1980,Gable,Wd Sdng,Wd Sdng,None,0.0,Gd,TA,CBlock,Gd,TA,Gd,GLQ,6.917705609835305,LwQ,7.119635638017636,GasA,Gd,Y,SBrkr,7.119635638017636,1,1,TA,4,Typ,3,TA,Attchd,1980.0,Fin,2.0,6.184148890937483,TA,TA,Y,4.897839799950911,WD ,Normal,214000,12.273731294003989,0,0,0,0,1,1,1,1,0,1,1.0,1.0,50.689211618130784,360.88871749946156
20,RL,4.304065093204169,10.574005615035713,IR1,Low,ClearCr,Norm,1Fam,1Story,7,7,1954,2005,Flat,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,Gd,LwQ,5.424950017481403,GLQ,7.234177179749849,GasA,Ex,Y,SBrkr,7.218176838403408,2,1,TA,5,Mod,2,TA,Attchd,1954.0,Unf,2.0,6.0867747269123065,TA,TA,Y,4.406719247264253,WD ,Normal,241500,12.394624752074764,0,0,0,0,0,0,1,1,0,1,1.0,1.0,52.102076870463414,376.08200449909293
20,RL,4.110873864173311,9.2529208195113,Reg,Lvl,NAmes,Norm,1Fam,1Story,4,5,1955,1955,Gable,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,6.913737350659685,GasA,TA,Y,SBrkr,6.913737350659685,2,1,Fa,5,Typ,1,TA,Detchd,1977.0,Unf,2.0,6.511745329644728,Fa,Fa,Y,0.0,WD ,Normal,115000,11.652687407345388,0,0,0,0,0,0,0,1,0,0,1.0,0.0,47.79976415390679,330.4750147835893
20,RL,4.290459441148391,9.16282938930513,IR1,Lvl,Sawyer,Norm,1Fam,1Story,5,5,1967,1967,Gable,HdBoard,HdBoard,BrkFace,6.111467339502679,TA,TA,CBlock,TA,TA,No,BLQ,5.272999558563747,LwQ,7.0707241072602764,GasA,TA,Y,SBrkr,7.285506548522786,3,1,TA,7,Typ,1,TA,Attchd,1967.0,Unf,2.0,6.240275845170769,TA,TA,Y,5.652489180268651,WD ,Normal,165000,12.013700752882718,0,0,0,0,0,0,1,1,1,1,1.5,1.0,53.0786056685684,386.70452918481374
50,RM,4.330733340286331,9.525953709356656,Reg,Lvl,IDOTRR,Norm,1Fam,1.5Fin,5,5,1950,1950,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,6.042632833682381,Unf,6.814542897259958,GasA,TA,Y,FuseA,7.351799869057777,4,1,TA,6,Typ,0,NoFireplace,Attchd,1950.0,Unf,1.0,5.645446897643238,TA,TA,Y,5.66988092298052,WD ,Normal,152000,11.931635799828411,0,0,0,0,0,0,1,1,0,1,1.5,0.0,54.04896131467794,397.3571467159581
50,RL,4.406719247264253,9.008346579384709,IR1,Lvl,Crawfor,Norm,1Fam,1.5Fin,7,7,1929,1929,Gable,Stucco,Wd Sdng,BrkFace,5.602118820879701,Gd,Gd,BrkTil,TA,TA,No,ALQ,6.267200548541362,Unf,6.930494765951626,GasA,Ex,Y,FuseA,7.421775793644647,4,1,TA,7,Typ,1,Gd,Detchd,1963.0,Unf,2.0,6.113682179832232,TA,TA,Y,0.0,WD ,Normal,218000,12.292250341771226,0,0,0,0,0,0,0,1,1,1,2.0,0.0,55.08275593112963,408.811864616894
20,RL,4.394449154672439,9.09301972939964,IR1,Lvl,NAmes,Norm,1Fam,1Story,5,5,1960,1960,Gable,MetalSd,MetalSd,BrkCmn,4.204692619390966,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,6.97166860472579,GasA,Gd,Y,SBrkr,6.97166860472579,3,1,TA,6,Typ,0,NoFireplace,Detchd,1974.0,Unf,2.0,6.135564891081739,TA,TA,Y,4.31748811353631,COD,Normal,126500,11.747997587149712,0,0,0,0,0,0,1,1,1,0,1.5,0.0,48.60416313411924,338.85211818110974
20,RL,4.330733340286331,9.360999248261296,Reg,Lvl,Sawyer,Norm,1Fam,1Story,5,6,1967,1967,Hip,HdBoard,HdBoard,BrkFace,5.153291594497779,TA,TA,CBlock,TA,TA,No,BLQ,6.269096283706261,Unf,6.959398512133975,GasA,TA,Y,SBrkr,6.959398512133975,3,1,TA,6,Typ,1,Po,Attchd,1984.0,Fin,1.0,6.505784060128229,TA,TA,Y,0.0,WD ,Abnorml,113500,11.639558115903595,0,0,0,0,1,1,0,1,1,1,1.5,0.0,48.433227650692594,337.0661324500761
60,RL,4.248495242049359,8.934718614016768,Reg,Lvl,NAmes,PosN,1Fam,2Story,6,5,1966,1966,Gable,VinylSd,VinylSd,BrkFace,5.58724865840025,TA,TA,CBlock,TA,TA,No,BLQ,6.240275845170769,Unf,6.493753839851687,GasA,TA,Y,SBrkr,7.207118856207756,3,1,TA,6,Typ,1,Fa,Attchd,1966.0,RFn,2.0,6.118097198041348,TA,TA,Y,5.241747015059643,WD ,Normal,155000,11.951180395901384,0,0,0,0,1,1,1,1,1,1,1.5,0.0,51.94256220750539,374.3562195254564
20,RL,4.61512051684126,9.825255704266556,IR1,Lvl,Gilbert,Norm,1Fam,1Story,6,5,2005,2005,Gable,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,7.1891677384203225,GasA,Ex,Y,SBrkr,7.1891677384203225,3,1,Gd,6,Typ,0,NoFireplace,Attchd,2005.0,Fin,2.0,6.066108090103747,TA,TA,Y,3.610917912644224,WD ,Normal,199500,12.203569515312056,0,0,0,0,1,1,1,1,0,0,2.0,0.0,51.684132771143574,371.56589990653794
190,RL,4.143134726391533,9.220983532074662,Reg,Lvl,Edwards,Norm,2fmCon,1.5Fin,5,7,1940,1999,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,Gd,BrkTil,TA,TA,No,ALQ,5.863631175598097,Rec,6.4692503167957724,GasA,Gd,Y,SBrkr,7.212294468500341,4,2,TA,6,Typ,0,NoFireplace,NoGrg,0.0,NoGrg,0.0,0.0,NoGrg,NoGrg,Y,4.948759890378168,WD ,Normal,127500,11.755871643580615,0,0,0,0,0,0,1,0,0,1,2.0,1.0,52.01719150036061,375.1633025249738
20,FV,4.290459441148391,9.0642735958414,Reg,Lvl,Somerst,Norm,1Fam,1Story,7,5,2007,2008,Gable,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Ex,TA,No,Unf,0.0,Unf,7.224753405767971,GasA,Ex,Y,SBrkr,7.224753405767971,3,1,Gd,6,Typ,0,NoFireplace,Attchd,2008.0,Fin,2.0,6.272877006546167,TA,TA,Y,0.0,New,Partial,250580,12.431533509799545,0,0,0,0,1,1,0,1,0,0,2.0,0.0,52.1970617741559,377.110899823914
90,RM,3.5263605246161616,8.695674048824253,Reg,Lvl,OldTown,Norm,Duplex,2Story,5,7,1920,1920,Hip,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,6.437751649736401,GasA,Gd,N,FuseA,7.130098510125578,2,2,TA,8,Typ,0,NoFireplace,NoGrg,0.0,NoGrg,0.0,0.0,NoGrg,NoGrg,N,0.0,WD ,Normal,93500,11.44571671527678,0,0,0,1,1,1,0,0,0,0,2.0,0.0,50.83830476409498,362.4821210557837
20,RL,4.23410650459726,9.239510749275963,Reg,Lvl,NAmes,Norm,1Fam,1Story,4,6,1969,1969,Gable,HdBoard,HdBoard,BrkFace,4.290459441148391,TA,TA,CBlock,Gd,TA,Mn,Rec,5.53338948872752,Unf,6.842683282238422,GasA,TA,Y,SBrkr,6.842683282238422,2,1,TA,4,Typ,0,NoFireplace,Attchd,1969.0,Unf,1.0,5.666426688112432,TA,TA,Y,2.833213344056216,COD,Normal,111900,11.625360894300016,0,0,0,0,0,0,1,1,1,1,1.0,0.0,46.82231450102518,320.39026867187465
60,RL,4.499809670330265,9.584796293210005,IR1,Lvl,NoRidge,Norm,1Fam,2Story,8,7,1993,1993,Gable,MetalSd,MetalSd,None,0.0,Gd,Gd,PConc,Gd,Gd,No,GLQ,6.920671504248683,Unf,7.199678345691172,GasA,Ex,Y,SBrkr,7.83241092718792,5,1,Gd,10,Typ,1,TA,Attchd,1993.0,RFn,3.0,6.680854678790215,TA,TA,Y,5.3471075307174685,WD ,Abnorml,310000,12.644327576461327,0,0,0,0,1,1,1,1,0,1,2.5,1.0,61.346660932332725,480.4922574328951
60,RL,4.394449154672439,9.286560397887593,Reg,Lvl,NWAmes,Norm,1Fam,2Story,6,5,1993,1993,Gable,MetalSd,MetalSd,None,0.0,TA,TA,PConc,Gd,TA,Mn,GLQ,7.037027614686276,Unf,7.155396301896734,GasA,Ex,Y,SBrkr,7.822444729489319,4,1,Gd,9,Typ,1,TA,Attchd,1993.0,Unf,2.0,6.493753839851687,TA,TA,Y,5.41610040220442,WD ,Normal,243500,12.40287222150478,0,0,0,0,1,1,1,1,0,1,2.5,1.0,61.19064154591522,478.66041145491465
20,RL,4.23410650459726,9.186969385652942,Reg,Lvl,NAmes,Norm,1Fam,1Story,5,5,1955,1955,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,4.61512051684126,ALQ,6.8679744089702925,GasA,Gd,Y,SBrkr,6.8679744089702925,2,1,TA,5,Typ,0,NoFireplace,Attchd,1955.0,RFn,1.0,5.802118375377063,TA,TA,Y,0.0,WD ,Normal,122000,11.711776323715394,0,0,0,0,1,1,0,1,0,1,1.0,1.0,47.16907248227084,323.955982703101
160,RM,3.091042453358316,7.310550158534422,Reg,Lvl,MeadowV,Norm,TwnhsE,2Story,4,6,1970,1970,Gable,CemntBd,CmentBd,BrkFace,5.247024072160486,TA,TA,CBlock,TA,TA,No,ALQ,5.953243334287785,Unf,6.304448802421981,GasA,Ex,Y,SBrkr,6.996681488176539,3,1,TA,5,Typ,0,NoFireplace,NoGrg,0.0,NoGrg,0.0,0.0,NoGrg,NoGrg,Y,0.0,WD ,Normal,93900,11.449985665196357,0,0,0,0,1,1,0,0,1,1,1.5,0.0,48.95355184699227,342.51240998834123
